NOMBRE EXPEDIENTE,UAA,SERIE,SUB-SERIE,NIVEL,VALOR,ENCONTRADO
000000000000000000,1110_RECTORIA,C09_CONTRATOS,C09.08_ORDEN_COMPRA,BUSQUEDA,000000000000000000,True
0020_2026000214_7098,1110_RECTORIA,C09_CONTRATOS,C09.08_ORDEN_COMPRA,BUSQUEDA,0020_2026000214_7098,True
ELIMINAR_CONTRATOS,1110_RECTORIA,C09_CONTRATOS,C09.19_CONTRATOS_INTERADMINISTRATIVOS,BUSQUEDA,ELIMINAR_CONTRATOS,True
ELIMINAR_CONVENIOS,1110_RECTORIA,C10_CONVENIOS,C10.11_CONVENIOS_INTERADMINISTRATIVOS,BUSQUEDA,ELIMINAR_CONVENIOS,True
0019_2026000108_7047,1110_SEDE_GUATIGUARA,C09_CONTRATOS,C09.12_ORDEN_TRABAJO,BUSQUEDA,0019_2026000108_7047,True
0019_2026000112_7047,1110_SEDE_GUATIGUARA,C09_CONTRATOS,C09.12_ORDEN_TRABAJO,BUSQUEDA,0019_2026000112_7047,True
0298_2026000263_7047,1110_SEDE_GUATIGUARA,C09_CONTRATOS,C09.33_ORDEN_SUMINISTROS,BUSQUEDA,0298_2026000263_7047,True
0020_2026000252_9708,1112_UISALUD,C09_CONTRATOS,C09.08_ORDEN_COMPRA,BUSQUEDA,0020_2026000252_9708,True
2025000009_9701,1112_UISALUD,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,BUSQUEDA,2025000009_9701,True
2025000430_9701,1112_UISALUD,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,BUSQUEDA,2025000430_9701,True
2025001471_9701,1112_UISALUD,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,BUSQUEDA,2025001471_9701,True
2025001473_9701,1112_UISALUD,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,BUSQUEDA,2025001473_9701,True
2025002269_9701,1112_UISALUD,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,BUSQUEDA,2025002269_9701,True
2025003242_9702,1112_UISALUD,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,BUSQUEDA,2025003242_9702,True
2025003297_9701,1112_UISALUD,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,BUSQUEDA,2025003297_9701,True
2025004240_9701,1112_UISALUD,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,BUSQUEDA,2025004240_9701,True
0270_2026000719_9701,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,BUSQUEDA,0270_2026000719_9701,True
0270_2026000733_9701,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,BUSQUEDA,0270_2026000733_9701,True
0270_2026000744_9701,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,BUSQUEDA,0270_2026000744_9701,True
2025000020_9701,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,BUSQUEDA,2025000020_9701,True
2025000023_9701_9703,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,BUSQUEDA,2025000023_9701_9703,True
2025000042_9702,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,BUSQUEDA,2025000042_9702,True
2025000049_9701,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,BUSQUEDA,2025000049_9701,True
2025000056_9701,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,BUSQUEDA,2025000056_9701,True
2025000060_9702,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,BUSQUEDA,2025000060_9702,True
2025000062_9702,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,BUSQUEDA,2025000062_9702,True
2025000066_9708,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,BUSQUEDA,2025000066_9708,True
2025000069_9701,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,BUSQUEDA,2025000069_9701,True
2025000072_9701,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,BUSQUEDA,2025000072_9701,True
2025000086_9708,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,BUSQUEDA,2025000086_9708,True
2025000088_9701,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,BUSQUEDA,2025000088_9701,True
2025000089_9701,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,BUSQUEDA,2025000089_9701,True
2025000119_9701,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,BUSQUEDA,2025000119_9701,True
2025000122_9701,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,BUSQUEDA,2025000122_9701,True
2025000154_9707,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,BUSQUEDA,2025000154_9707,True
2025000159_9702,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,BUSQUEDA,2025000159_9702,True
2025000165_9701,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,BUSQUEDA,2025000165_9701,True
2025000178_9701,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,BUSQUEDA,2025000178_9701,True
2025000183_9707,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,BUSQUEDA,2025000183_9707,True
2025000188_9701,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,BUSQUEDA,2025000188_9701,True
2025000191_9701,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,BUSQUEDA,2025000191_9701,True
2025000213_9701,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,BUSQUEDA,2025000213_9701,True
2025000223_9702,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,BUSQUEDA,2025000223_9702,True
2025000227_9702,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,BUSQUEDA,2025000227_9702,True
2025000232_9702,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,BUSQUEDA,2025000232_9702,True
2025000233_9702,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,BUSQUEDA,2025000233_9702,True
2025000235_9702,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,BUSQUEDA,2025000235_9702,True
2025000237_9701,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,BUSQUEDA,2025000237_9701,True
2025000242_9701,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,BUSQUEDA,2025000242_9701,True
2025000243_9701,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,BUSQUEDA,2025000243_9701,True
2025000245_9701,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,BUSQUEDA,2025000245_9701,True
2025000246_9701,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,NAVEGACION,C09.23_CONTR_PREST_SERVI_RED_SALUD,False
2025000248_9701,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,NAVEGACION,C09.23_CONTR_PREST_SERVI_RED_SALUD,False
2025000249_9701,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,NAVEGACION,C09.23_CONTR_PREST_SERVI_RED_SALUD,False
2025000258_9701,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,NAVEGACION,C09.23_CONTR_PREST_SERVI_RED_SALUD,False
2025000261_9701,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,NAVEGACION,C09.23_CONTR_PREST_SERVI_RED_SALUD,False
2025000269_9701,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,NAVEGACION,C09.23_CONTR_PREST_SERVI_RED_SALUD,False
2025000272_9701,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,NAVEGACION,C09.23_CONTR_PREST_SERVI_RED_SALUD,False
2025000276_9701,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,NAVEGACION,C09.23_CONTR_PREST_SERVI_RED_SALUD,False
2025000277_9701,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,NAVEGACION,C09.23_CONTR_PREST_SERVI_RED_SALUD,False
2025000282_9701,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,NAVEGACION,C09.23_CONTR_PREST_SERVI_RED_SALUD,False
2025000286_9701,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,NAVEGACION,C09.23_CONTR_PREST_SERVI_RED_SALUD,False
2025000290_9701,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,NAVEGACION,C09.23_CONTR_PREST_SERVI_RED_SALUD,False
2025000291_9701,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,NAVEGACION,C09.23_CONTR_PREST_SERVI_RED_SALUD,False
2025000294_9701,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,NAVEGACION,C09.23_CONTR_PREST_SERVI_RED_SALUD,False
2025000297_9701,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,NAVEGACION,C09.23_CONTR_PREST_SERVI_RED_SALUD,False
2025000299_9701,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,NAVEGACION,C09.23_CONTR_PREST_SERVI_RED_SALUD,False
2025000303_9701,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,NAVEGACION,C09.23_CONTR_PREST_SERVI_RED_SALUD,False
2025000304_9701,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,NAVEGACION,C09.23_CONTR_PREST_SERVI_RED_SALUD,False
2025000306_9701,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,NAVEGACION,C09.23_CONTR_PREST_SERVI_RED_SALUD,False
2025000315_9701,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,NAVEGACION,C09.23_CONTR_PREST_SERVI_RED_SALUD,False
2025000316_9707,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,NAVEGACION,C09.23_CONTR_PREST_SERVI_RED_SALUD,False
2025000317_9707,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,NAVEGACION,C09.23_CONTR_PREST_SERVI_RED_SALUD,False
2025000318_9701,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,NAVEGACION,C09.23_CONTR_PREST_SERVI_RED_SALUD,False
2025000322_9701,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,NAVEGACION,C09.23_CONTR_PREST_SERVI_RED_SALUD,False
2025000327_9701_9703,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,NAVEGACION,C09.23_CONTR_PREST_SERVI_RED_SALUD,False
2025000331_9701,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,NAVEGACION,C09.23_CONTR_PREST_SERVI_RED_SALUD,False
2025000332_9701,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,NAVEGACION,C09.23_CONTR_PREST_SERVI_RED_SALUD,False
2025000336_9701,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,NAVEGACION,C09.23_CONTR_PREST_SERVI_RED_SALUD,False
2025000347_9701,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,NAVEGACION,C09.23_CONTR_PREST_SERVI_RED_SALUD,False
2025000366_9703,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,NAVEGACION,C09.23_CONTR_PREST_SERVI_RED_SALUD,False
2025000368_9701,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,NAVEGACION,C09.23_CONTR_PREST_SERVI_RED_SALUD,False
2025000369_9701,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,NAVEGACION,C09.23_CONTR_PREST_SERVI_RED_SALUD,False
2025000370_9701,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,NAVEGACION,C09.23_CONTR_PREST_SERVI_RED_SALUD,False
2025000371_9701,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,NAVEGACION,C09.23_CONTR_PREST_SERVI_RED_SALUD,False
2025000372_9701,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,NAVEGACION,C09.23_CONTR_PREST_SERVI_RED_SALUD,False
2025000374_9701,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,NAVEGACION,C09.23_CONTR_PREST_SERVI_RED_SALUD,False
2025000376_9701,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,NAVEGACION,C09.23_CONTR_PREST_SERVI_RED_SALUD,False
2025000377_9701,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,NAVEGACION,C09.23_CONTR_PREST_SERVI_RED_SALUD,False
2025000379_9701,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,NAVEGACION,C09.23_CONTR_PREST_SERVI_RED_SALUD,False
2025000381_9701,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,NAVEGACION,C09.23_CONTR_PREST_SERVI_RED_SALUD,False
2025000382_9701,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,NAVEGACION,C09.23_CONTR_PREST_SERVI_RED_SALUD,False
2025000383_9701,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,NAVEGACION,C09.23_CONTR_PREST_SERVI_RED_SALUD,False
2025000385_9701,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,NAVEGACION,C09.23_CONTR_PREST_SERVI_RED_SALUD,False
2025000387_9701,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,NAVEGACION,C09.23_CONTR_PREST_SERVI_RED_SALUD,False
2025000388_9701,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,NAVEGACION,C09.23_CONTR_PREST_SERVI_RED_SALUD,False
2025000389_9701,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,NAVEGACION,C09.23_CONTR_PREST_SERVI_RED_SALUD,False
2025000390_9701,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,NAVEGACION,C09.23_CONTR_PREST_SERVI_RED_SALUD,False
2025000391_9701,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,NAVEGACION,C09.23_CONTR_PREST_SERVI_RED_SALUD,False
2025000392_9701,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,NAVEGACION,C09.23_CONTR_PREST_SERVI_RED_SALUD,False
2025000393_9701,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,NAVEGACION,C09.23_CONTR_PREST_SERVI_RED_SALUD,False
2025000394_9701,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,NAVEGACION,C09.23_CONTR_PREST_SERVI_RED_SALUD,False
2025000395_9701,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,NAVEGACION,C09.23_CONTR_PREST_SERVI_RED_SALUD,False
2025000396_9701,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,NAVEGACION,C09.23_CONTR_PREST_SERVI_RED_SALUD,False
2025000412_9701,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,NAVEGACION,C09.23_CONTR_PREST_SERVI_RED_SALUD,False
2025000414_9701,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,NAVEGACION,C09.23_CONTR_PREST_SERVI_RED_SALUD,False
2025000416_9701,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,NAVEGACION,C09.23_CONTR_PREST_SERVI_RED_SALUD,False
2025000418_9701,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,NAVEGACION,C09.23_CONTR_PREST_SERVI_RED_SALUD,False
2025000423_9701,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,NAVEGACION,C09.23_CONTR_PREST_SERVI_RED_SALUD,False
2025000424_9701,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,NAVEGACION,C09.23_CONTR_PREST_SERVI_RED_SALUD,False
2025000458_9701,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,NAVEGACION,C09.23_CONTR_PREST_SERVI_RED_SALUD,False
2025000459_9701,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,NAVEGACION,C09.23_CONTR_PREST_SERVI_RED_SALUD,False
2025000460_9701,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,NAVEGACION,C09.23_CONTR_PREST_SERVI_RED_SALUD,False
2025000461_9702,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,NAVEGACION,C09.23_CONTR_PREST_SERVI_RED_SALUD,False
2025000462_9702,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,NAVEGACION,C09.23_CONTR_PREST_SERVI_RED_SALUD,False
2025000463_9702,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,NAVEGACION,C09.23_CONTR_PREST_SERVI_RED_SALUD,False
2025000466_9701,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,NAVEGACION,C09.23_CONTR_PREST_SERVI_RED_SALUD,False
2025000467_9701,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,NAVEGACION,C09.23_CONTR_PREST_SERVI_RED_SALUD,False
2025000468_9701,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,NAVEGACION,C09.23_CONTR_PREST_SERVI_RED_SALUD,False
2025000470_9702,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,NAVEGACION,C09.23_CONTR_PREST_SERVI_RED_SALUD,False
2025000471_9701,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,NAVEGACION,C09.23_CONTR_PREST_SERVI_RED_SALUD,False
2025000472_9701,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,NAVEGACION,C09.23_CONTR_PREST_SERVI_RED_SALUD,False
2025000473_9701,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,NAVEGACION,C09.23_CONTR_PREST_SERVI_RED_SALUD,False
2025000474_9701,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,NAVEGACION,C09.23_CONTR_PREST_SERVI_RED_SALUD,False
2025000476_9701,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,NAVEGACION,C09.23_CONTR_PREST_SERVI_RED_SALUD,False
2025000477_9701,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,NAVEGACION,C09.23_CONTR_PREST_SERVI_RED_SALUD,False
2025000479_9702,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,NAVEGACION,C09.23_CONTR_PREST_SERVI_RED_SALUD,False
2025000480_9702,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,NAVEGACION,C09.23_CONTR_PREST_SERVI_RED_SALUD,False
2025000481_9702,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,NAVEGACION,C09.23_CONTR_PREST_SERVI_RED_SALUD,False
2025000482_9702,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,NAVEGACION,C09.23_CONTR_PREST_SERVI_RED_SALUD,False
2025000484_9701,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,NAVEGACION,C09.23_CONTR_PREST_SERVI_RED_SALUD,False
2025000485_9701,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,NAVEGACION,C09.23_CONTR_PREST_SERVI_RED_SALUD,False
2025000486_9701,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,NAVEGACION,C09.23_CONTR_PREST_SERVI_RED_SALUD,False
2025000487_9701,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,NAVEGACION,C09.23_CONTR_PREST_SERVI_RED_SALUD,False
2025000488_9702,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,NAVEGACION,C09.23_CONTR_PREST_SERVI_RED_SALUD,False
2025000489_9701,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,NAVEGACION,C09.23_CONTR_PREST_SERVI_RED_SALUD,False
2025000490_9702,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,NAVEGACION,C09.23_CONTR_PREST_SERVI_RED_SALUD,False
2025000492_9702,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,NAVEGACION,C09.23_CONTR_PREST_SERVI_RED_SALUD,False
2025000495_9701,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,NAVEGACION,C09.23_CONTR_PREST_SERVI_RED_SALUD,False
2025000496_9702,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,NAVEGACION,C09.23_CONTR_PREST_SERVI_RED_SALUD,False
2025000500_9701,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,NAVEGACION,C09.23_CONTR_PREST_SERVI_RED_SALUD,False
2025000501_9701,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,NAVEGACION,C09.23_CONTR_PREST_SERVI_RED_SALUD,False
2025000502_9701,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,NAVEGACION,C09.23_CONTR_PREST_SERVI_RED_SALUD,False
2025000503_9702,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,NAVEGACION,C09.23_CONTR_PREST_SERVI_RED_SALUD,False
2025000504_9701,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,NAVEGACION,C09.23_CONTR_PREST_SERVI_RED_SALUD,False
2025000505_9702,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,NAVEGACION,C09.23_CONTR_PREST_SERVI_RED_SALUD,False
2025000509_9701,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,NAVEGACION,C09.23_CONTR_PREST_SERVI_RED_SALUD,False
2025000510_9702,1112_UISALUD,C09_CONTRATOS,C09.23_CONTR_PREST_SERVI_RED_SALUD,NAVEGACION,C09.23_CONTR_PREST_SERVI_RED_SALUD,False
